#    L    TT             EE             BB             TE          
   388   0.182955E+04   0.215085E+02   0.424133E-01   0.227500E+02
   389   0.182028E+04   0.215328E+02   0.425438E-01   0.208043E+02
   390   0.181144E+04   0.215533E+02   0.426749E-01   0.188600E+02
   391   0.180304E+04   0.215699E+02   0.428066E-01   0.169177E+02
   392   0.179507E+04   0.215826E+02   0.429388E-01   0.149784E+02
   393   0.178754E+04   0.215913E+02   0.430718E-01   0.130426E+02
   394   0.178043E+04   0.215962E+02   0.432053E-01   0.111112E+02
   395   0.177375E+04   0.215970E+02   0.433396E-01   0.918502E+01
   396   0.176749E+04   0.215939E+02   0.434745E-01   0.726480E+01
   397   0.176165E+04   0.215868E+02   0.436101E-01   0.535131E+01
   398   0.175623E+04   0.215758E+02   0.437464E-01   0.344529E+01
   399   0.175123E+04   0.215607E+02   0.438835E-01   0.154752E+01
   400   0.174665E+04   0.215418E+02   0.440213E-01  -0.341254E+00
   401   0.174248E+04   0.215189E+02   0.441599E-01  -0.222028E+01
   402   0.173872E+04   0.214920E+02   0.442993E-01  -0.408878E+01
   403   0.173537E+04   0.214613E+02   0.444394E-01  -0.594604E+01
   404   0.173243E+04   0.214266E+02   0.445804E-01  -0.779125E+01
   405   0.172989E+04   0.213880E+02   0.447221E-01  -0.962368E+01
   406   0.172774E+04   0.213456E+02   0.448647E-01  -0.114426E+02
   407   0.172598E+04   0.212994E+02   0.450082E-01  -0.132473E+02
   408   0.172461E+04   0.212492E+02   0.451525E-01  -0.150369E+02
   409   0.172361E+04   0.211953E+02   0.452977E-01  -0.168106E+02
   410   0.172300E+04   0.211377E+02   0.454438E-01  -0.185679E+02
   411   0.172274E+04   0.210762E+02   0.455907E-01  -0.203080E+02
   412   0.172286E+04   0.210111E+02   0.457386E-01  -0.220302E+02
   413   0.172334E+04   0.209422E+02   0.458874E-01  -0.237340E+02
   414   0.172418E+04   0.208697E+02   0.460371E-01  -0.254188E+02
   415   0.172536E+04   0.207937E+02   0.461877E-01  -0.270838E+02
   416   0.172690E+04   0.207140E+02   0.463393E-01  -0.287285E+02
   417   0.172877E+04   0.206309E+02   0.464918E-01  -0.303521E+02
   418   0.173098E+04   0.205443E+02   0.466453E-01  -0.319542E+02
   419   0.173353E+04   0.204542E+02   0.467998E-01  -0.335339E+02
   420   0.173640E+04   0.203606E+02   0.469552E-01  -0.350908E+02
   421   0.173960E+04   0.202637E+02   0.471116E-01  -0.366242E+02
   422   0.174311E+04   0.201634E+02   0.472690E-01  -0.381332E+02
   423   0.174693E+04   0.200598E+02   0.474274E-01  -0.396175E+02
   424   0.175107E+04   0.199528E+02   0.475867E-01  -0.410763E+02
   425   0.175550E+04   0.198427E+02   0.477471E-01  -0.425092E+02
   426   0.176023E+04   0.197293E+02   0.479084E-01  -0.439158E+02
   427   0.176523E+04   0.196129E+02   0.480708E-01  -0.452957E+02
   428   0.177052E+04   0.194936E+02   0.482342E-01  -0.466483E+02
   429   0.177608E+04   0.193713E+02   0.483985E-01  -0.479733E+02
   430   0.178189E+04   0.192462E+02   0.485639E-01  -0.492703E+02
   431   0.178797E+04   0.191183E+02   0.487303E-01  -0.505388E+02
   432   0.179429E+04   0.189878E+02   0.488977E-01  -0.517784E+02
   433   0.180087E+04   0.188546E+02   0.490661E-01  -0.529886E+02
   434   0.180768E+04   0.187189E+02   0.492355E-01  -0.541691E+02
   435   0.181472E+04   0.185806E+02   0.494059E-01  -0.553193E+02
   436   0.182200E+04   0.184398E+02   0.495772E-01  -0.564389E+02
   437   0.182950E+04   0.182967E+02   0.497496E-01  -0.575274E+02
   438   0.183722E+04   0.181512E+02   0.499230E-01  -0.585844E+02
   439   0.184515E+04   0.180035E+02   0.500974E-01  -0.596096E+02
   440   0.185329E+04   0.178536E+02   0.502727E-01  -0.606025E+02
   441   0.186162E+04   0.177016E+02   0.504491E-01  -0.615630E+02
   442   0.187013E+04   0.175475E+02   0.506264E-01  -0.624908E+02
   443   0.187882E+04   0.173915E+02   0.508047E-01  -0.633853E+02
   444   0.188768E+04   0.172337E+02   0.509839E-01  -0.642465E+02
   445   0.189669E+04   0.170741E+02   0.511641E-01  -0.650740E+02
   446   0.190586E+04   0.169128E+02   0.513452E-01  -0.658675E+02
   447   0.191517E+04   0.167499E+02   0.515272E-01  -0.666271E+02
   448   0.192463E+04   0.165855E+02   0.517102E-01  -0.673525E+02
   449   0.193422E+04   0.164197E+02   0.518941E-01  -0.680436E+02
   450   0.194395E+04   0.162526E+02   0.520789E-01  -0.687003E+02
   451   0.195380E+04   0.160842E+02   0.522646E-01  -0.693226E+02
   452   0.196378E+04   0.159147E+02   0.524511E-01  -0.699102E+02
   453   0.197387E+04   0.157441E+02   0.526386E-01  -0.704629E+02
   454   0.198406E+04   0.155726E+02   0.528269E-01  -0.709806E+02
   455   0.199435E+04   0.154001E+02   0.530160E-01  -0.714631E+02
   456   0.200472E+04   0.152269E+02   0.532060E-01  -0.719103E+02
   457   0.201517E+04   0.150529E+02   0.533967E-01  -0.723220E+02
   458   0.202568E+04   0.148784E+02   0.535883E-01  -0.726979E+02
   459   0.203625E+04   0.147033E+02   0.537806E-01  -0.730381E+02
   460   0.204687E+04   0.145277E+02   0.539738E-01  -0.733427E+02
   461   0.205753E+04   0.143518E+02   0.541676E-01  -0.736110E+02
   462   0.206825E+04   0.141758E+02   0.543622E-01  -0.738452E+02
   463   0.207899E+04   0.139996E+02   0.545575E-01  -0.740438E+02
   464   0.208978E+04   0.138235E+02   0.547535E-01  -0.742076E+02
   465   0.210059E+04   0.136474E+02   0.549502E-01  -0.743365E+02
   466   0.211144E+04   0.134716E+02   0.551476E-01  -0.744313E+02
   467   0.212230E+04   0.132961E+02   0.553456E-01  -0.744913E+02
   468   0.213317E+04   0.131211E+02   0.555442E-01  -0.745173E+02
   469   0.214405E+04   0.129465E+02   0.557434E-01  -0.745092E+02
   470   0.215491E+04   0.127725E+02   0.559432E-01  -0.744670E+02
   471   0.216575E+04   0.125992E+02   0.561435E-01  -0.743902E+02
   472   0.217657E+04   0.124268E+02   0.563444E-01  -0.742800E+02
   473   0.218735E+04   0.122553E+02   0.565458E-01  -0.741351E+02
   474   0.219809E+04   0.120846E+02   0.567477E-01  -0.739577E+02
   475   0.220878E+04   0.119152E+02   0.569500E-01  -0.737463E+02
   476   0.221943E+04   0.117469E+02   0.571529E-01  -0.735018E+02
   477   0.223002E+04   0.115799E+02   0.573561E-01  -0.732247E+02
   478   0.224056E+04   0.114143E+02   0.575597E-01  -0.729151E+02
   479   0.225105E+04   0.112502E+02   0.577637E-01  -0.725741E+02
   480   0.226146E+04   0.110878E+02   0.579681E-01  -0.722010E+02
   481   0.227181E+04   0.109270E+02   0.581727E-01  -0.717967E+02
   482   0.228207E+04   0.107680E+02   0.583777E-01  -0.713614E+02
   483   0.229225E+04   0.106109E+02   0.585830E-01  -0.708954E+02
   484   0.230233E+04   0.104558E+02   0.587884E-01  -0.703993E+02
   485   0.231230E+04   0.103028E+02   0.589942E-01  -0.698732E+02
   486   0.232217E+04   0.101520E+02   0.592001E-01  -0.693176E+02
   487   0.233192E+04   0.100034E+02   0.594062E-01  -0.687328E+02
   488   0.234155E+04   0.985719E+01   0.596124E-01  -0.681194E+02
   489   0.235106E+04   0.971341E+01   0.598188E-01  -0.674778E+02
   490   0.236044E+04   0.957221E+01   0.600252E-01  -0.668085E+02
   491   0.236969E+04   0.943368E+01   0.602317E-01  -0.661121E+02
   492   0.237881E+04   0.929781E+01   0.604382E-01  -0.653889E+02
   493   0.238779E+04   0.916475E+01   0.606448E-01  -0.646397E+02
   494   0.239663E+04   0.903464E+01   0.608513E-01  -0.638647E+02
   495   0.240533E+04   0.890754E+01   0.610578E-01  -0.630647E+02
   496   0.241388E+04   0.878347E+01   0.612642E-01  -0.622399E+02
   497   0.242227E+04   0.866256E+01   0.614704E-01  -0.613911E+02
   498   0.243050E+04   0.854489E+01   0.616766E-01  -0.605188E+02
   499   0.243857E+04   0.843053E+01   0.618826E-01  -0.596235E+02
   500   0.244646E+04   0.831961E+01   0.620884E-01  -0.587057E+02
   501   0.245416E+04   0.821214E+01   0.622940E-01  -0.577660E+02
   502   0.246169E+04   0.810826E+01   0.624993E-01  -0.568051E+02
   503   0.246903E+04   0.800798E+01   0.627044E-01  -0.558235E+02
   504   0.247618E+04   0.791150E+01   0.629092E-01  -0.548221E+02
   505   0.248314E+04   0.781875E+01   0.631136E-01  -0.538014E+02
   506   0.248991E+04   0.772987E+01   0.633177E-01  -0.527622E+02
   507   0.249649E+04   0.764496E+01   0.635213E-01  -0.517050E+02
   508   0.250288E+04   0.756407E+01   0.637246E-01  -0.506306E+02
   509   0.250906E+04   0.748726E+01   0.639274E-01  -0.495396E+02
   510   0.251506E+04   0.741461E+01   0.641298E-01  -0.484328E+02
   511   0.252084E+04   0.734616E+01   0.643316E-01  -0.473108E+02
   512   0.252643E+04   0.728197E+01   0.645329E-01  -0.461743E+02
   513   0.253180E+04   0.722212E+01   0.647336E-01  -0.450240E+02
   514   0.253697E+04   0.716665E+01   0.649338E-01  -0.438605E+02
   515   0.254193E+04   0.711561E+01   0.651334E-01  -0.426845E+02
   516   0.254668E+04   0.706908E+01   0.653323E-01  -0.414969E+02
   517   0.255121E+04   0.702708E+01   0.655305E-01  -0.402982E+02
   518   0.255551E+04   0.698969E+01   0.657280E-01  -0.390892E+02
   519   0.255960E+04   0.695695E+01   0.659249E-01  -0.378706E+02
   520   0.256346E+04   0.692889E+01   0.661209E-01  -0.366431E+02
   521   0.256710E+04   0.690558E+01   0.663162E-01  -0.354075E+02
   522   0.257050E+04   0.688706E+01   0.665107E-01  -0.341644E+02
   523   0.257367E+04   0.687338E+01   0.667044E-01  -0.329146E+02
   524   0.257661E+04   0.686454E+01   0.668972E-01  -0.316588E+02
   525   0.257931E+04   0.686060E+01   0.670891E-01  -0.303978E+02
   526   0.258179E+04   0.686158E+01   0.672801E-01  -0.291321E+02
   527   0.258404E+04   0.686751E+01   0.674702E-01  -0.278627E+02
   528   0.258606E+04   0.687842E+01   0.676593E-01  -0.265902E+02
   529   0.258785E+04   0.689434E+01   0.678475E-01  -0.253152E+02
   530   0.258942E+04   0.691529E+01   0.680347E-01  -0.240387E+02
   531   0.259074E+04   0.694129E+01   0.682208E-01  -0.227613E+02
   532   0.259185E+04   0.697235E+01   0.684059E-01  -0.214839E+02
   533   0.259272E+04   0.700849E+01   0.685899E-01  -0.202072E+02
   534   0.259336E+04   0.704974E+01   0.687728E-01  -0.189320E+02
   535   0.259377E+04   0.709612E+01   0.689546E-01  -0.176591E+02
   536   0.259395E+04   0.714762E+01   0.691352E-01  -0.163892E+02
   537   0.259391E+04   0.720426E+01   0.693147E-01  -0.151231E+02
   538   0.259363E+04   0.726605E+01   0.694931E-01  -0.138615E+02
   539   0.259313E+04   0.733299E+01   0.696702E-01  -0.126052E+02
   540   0.259240E+04   0.740506E+01   0.698461E-01  -0.113548E+02
   541   0.259145E+04   0.748229E+01   0.700208E-01  -0.101111E+02
   542   0.259027E+04   0.756467E+01   0.701942E-01  -0.887481E+01
   543   0.258887E+04   0.765219E+01   0.703663E-01  -0.764664E+01
   544   0.258725E+04   0.774485E+01   0.705371E-01  -0.642730E+01
   545   0.258542E+04   0.784262E+01   0.707067E-01  -0.521743E+01
   546   0.258337E+04   0.794550E+01   0.708749E-01  -0.401771E+01
   547   0.258110E+04   0.805347E+01   0.710417E-01  -0.282881E+01
   548   0.257861E+04   0.816645E+01   0.712072E-01  -0.165139E+01
   549   0.257592E+04   0.828458E+01   0.713713E-01  -0.486138E+00
   550   0.257300E+04   0.840764E+01   0.715340E-01   0.666293E+00
   551   0.256989E+04   0.853577E+01   0.716954E-01   0.180521E+01
   552   0.256656E+04   0.866883E+01   0.718553E-01   0.292993E+01
   553   0.256304E+04   0.880682E+01   0.720138E-01   0.403976E+01
   554   0.255932E+04   0.894973E+01   0.721708E-01   0.513402E+01
   555   0.255539E+04   0.909748E+01   0.723264E-01   0.621202E+01
   556   0.255127E+04   0.925009E+01   0.724805E-01   0.727307E+01
   557   0.254698E+04   0.940747E+01   0.726331E-01   0.831655E+01
   558   0.254249E+04   0.956962E+01   0.727843E-01   0.934175E+01
   559   0.253781E+04   0.973646E+01   0.729339E-01   0.103482E+02
   560   0.253295E+04   0.990800E+01   0.730821E-01   0.113352E+02
   561   0.252792E+04   0.100841E+02   0.732287E-01   0.123021E+02
   562   0.252270E+04   0.102648E+02   0.733738E-01   0.132486E+02
   563   0.251731E+04   0.104500E+02   0.735174E-01   0.141738E+02
   564   0.251176E+04   0.106396E+02   0.736595E-01   0.150773E+02
   565   0.250603E+04   0.108337E+02   0.738000E-01   0.159585E+02
   566   0.250014E+04   0.110321E+02   0.739389E-01   0.168170E+02
   567   0.249409E+04   0.112347E+02   0.740763E-01   0.176521E+02
   568   0.248788E+04   0.114416E+02   0.742122E-01   0.184634E+02
   569   0.248152E+04   0.116526E+02   0.743465E-01   0.192504E+02
   570   0.247499E+04   0.118677E+02   0.744793E-01   0.200127E+02
   571   0.246832E+04   0.120868E+02   0.746105E-01   0.207496E+02
   572   0.246151E+04   0.123098E+02   0.747401E-01   0.214609E+02
   573   0.245456E+04   0.125366E+02   0.748681E-01   0.221460E+02
   574   0.244747E+04   0.127673E+02   0.749946E-01   0.228047E+02
   575   0.244025E+04   0.130016E+02   0.751196E-01   0.234365E+02
   576   0.243291E+04   0.132396E+02   0.752430E-01   0.240411E+02
   577   0.242545E+04   0.134811E+02   0.753648E-01   0.246181E+02
   578   0.241787E+04   0.137260E+02   0.754851E-01   0.251670E+02
   579   0.241018E+04   0.139744E+02   0.756038E-01   0.256876E+02
   580   0.240238E+04   0.142260E+02   0.757209E-01   0.261796E+02
   581   0.239449E+04   0.144808E+02   0.758365E-01   0.266424E+02
   582   0.238649E+04   0.147387E+02   0.759506E-01   0.270759E+02
   583   0.237840E+04   0.149995E+02   0.760632E-01   0.274796E+02
   584   0.237023E+04   0.152634E+02   0.761742E-01   0.278531E+02
   585   0.236197E+04   0.155300E+02   0.762837E-01   0.281963E+02
   586   0.235363E+04   0.157994E+02   0.763917E-01   0.285087E+02
   587   0.234522E+04   0.160714E+02   0.764982E-01   0.287902E+02
   588   0.233674E+04   0.163460E+02   0.766032E-01   0.290406E+02
   589   0.232818E+04   0.166229E+02   0.767067E-01   0.292597E+02
   590   0.231957E+04   0.169022E+02   0.768087E-01   0.294471E+02
   591   0.231091E+04   0.171837E+02   0.769093E-01   0.296028E+02
   592   0.230219E+04   0.174673E+02   0.770084E-01   0.297264E+02
   593   0.229342E+04   0.177529E+02   0.771061E-01   0.298178E+02
   594   0.228461E+04   0.180404E+02   0.772023E-01   0.298770E+02
   595   0.227576E+04   0.183297E+02   0.772971E-01   0.299037E+02
   596   0.226688E+04   0.186207E+02   0.773906E-01   0.298980E+02
   597   0.225797E+04   0.189132E+02   0.774826E-01   0.298595E+02
   598   0.224903E+04   0.192072E+02   0.775733E-01   0.297883E+02
   599   0.224007E+04   0.195025E+02   0.776626E-01   0.296841E+02
   600   0.223109E+04   0.197991E+02   0.777506E-01   0.295471E+02
   601   0.222211E+04   0.200968E+02   0.778372E-01   0.293772E+02
   602   0.221311E+04   0.203954E+02   0.779226E-01   0.291745E+02
   603   0.220412E+04   0.206950E+02   0.780066E-01   0.289389E+02
   604   0.219513E+04   0.209953E+02   0.780894E-01   0.286705E+02
   605   0.218614E+04   0.212962E+02   0.781710E-01   0.283692E+02
   606   0.217716E+04   0.215977E+02   0.782513E-01   0.280352E+02
   607   0.216820E+04   0.218997E+02   0.783303E-01   0.276684E+02
   608   0.215925E+04   0.222019E+02   0.784082E-01   0.272690E+02
   609   0.215034E+04   0.225043E+02   0.784850E-01   0.268371E+02
   610   0.214145E+04   0.228068E+02   0.785605E-01   0.263727E+02
   611   0.213260E+04   0.231091E+02   0.786350E-01   0.258760E+02
   612   0.212379E+04   0.234112E+02   0.787083E-01   0.253470E+02
   613   0.211501E+04   0.237131E+02   0.787805E-01   0.247859E+02
   614   0.210629E+04   0.240144E+02   0.788517E-01   0.241929E+02
   615   0.209761E+04   0.243152E+02   0.789219E-01   0.235682E+02
   616   0.208899E+04   0.246153E+02   0.789910E-01   0.229122E+02
   617   0.208044E+04   0.249147E+02   0.790591E-01   0.222252E+02
   618   0.207195E+04   0.252133E+02   0.791263E-01   0.215073E+02
   619   0.206353E+04   0.255107E+02   0.791925E-01   0.207589E+02
   620   0.205518E+04   0.258072E+02   0.792578E-01   0.199802E+02
   621   0.204692E+04   0.261024E+02   0.793222E-01   0.191715E+02
   622   0.203874E+04   0.263963E+02   0.793857E-01   0.183332E+02
   623   0.203064E+04   0.266887E+02   0.794484E-01   0.174656E+02
   624   0.202264E+04   0.269796E+02   0.795103E-01   0.165688E+02
   625   0.201473E+04   0.272688E+02   0.795713E-01   0.156432E+02
   626   0.200692E+04   0.275561E+02   0.796317E-01   0.146892E+02
   627   0.199920E+04   0.278414E+02   0.796912E-01   0.137070E+02
   628   0.199161E+04   0.281247E+02   0.797501E-01   0.126969E+02
   629   0.198411E+04   0.284059E+02   0.798083E-01   0.116595E+02
   630   0.197673E+04   0.286847E+02   0.798658E-01   0.105951E+02
   631   0.196947E+04   0.289611E+02   0.799227E-01   0.950420E+01
   632   0.196232E+04   0.292351E+02   0.799790E-01   0.838719E+01
   633   0.195530E+04   0.295064E+02   0.800348E-01   0.724440E+01
   634   0.194840E+04   0.297749E+02   0.800900E-01   0.607635E+01
   635   0.194163E+04   0.300406E+02   0.801446E-01   0.488352E+01
   636   0.193500E+04   0.303033E+02   0.801988E-01   0.366637E+01
   637   0.192851E+04   0.305630E+02   0.802526E-01   0.242539E+01
   638   0.192215E+04   0.308195E+02   0.803059E-01   0.116111E+01
   639   0.191594E+04   0.310728E+02   0.803588E-01  -0.126010E+00
   640   0.190987E+04   0.313227E+02   0.804113E-01  -0.143546E+01
   641   0.190395E+04   0.315691E+02   0.804636E-01  -0.276672E+01
   642   0.189817E+04   0.318119E+02   0.805154E-01  -0.411925E+01
   643   0.189256E+04   0.320511E+02   0.805671E-01  -0.549245E+01
   644   0.188709E+04   0.322865E+02   0.806184E-01  -0.688574E+01
   645   0.188179E+04   0.325179E+02   0.806696E-01  -0.829856E+01
   646   0.187665E+04   0.327453E+02   0.807205E-01  -0.973033E+01
   647   0.187167E+04   0.329687E+02   0.807713E-01  -0.111804E+02
   648   0.186685E+04   0.331877E+02   0.808219E-01  -0.126483E+02
   649   0.186220E+04   0.334025E+02   0.808725E-01  -0.141333E+02
   650   0.185772E+04   0.336130E+02   0.809229E-01  -0.156348E+02
   651   0.185341E+04   0.338190E+02   0.809733E-01  -0.171522E+02
   652   0.184927E+04   0.340205E+02   0.810237E-01  -0.186848E+02
   653   0.184531E+04   0.342175E+02   0.810741E-01  -0.202320E+02
   654   0.184153E+04   0.344099E+02   0.811245E-01  -0.217931E+02
   655   0.183793E+04   0.345976E+02   0.811750E-01  -0.233675E+02
   656   0.183450E+04   0.347806E+02   0.812256E-01  -0.249545E+02
   657   0.183126E+04   0.349587E+02   0.812763E-01  -0.265535E+02
   658   0.182820E+04   0.351320E+02   0.813272E-01  -0.281637E+02
   659   0.182532E+04   0.353003E+02   0.813782E-01  -0.297845E+02
   660   0.182263E+04   0.354635E+02   0.814295E-01  -0.314151E+02
   661   0.182012E+04   0.356216E+02   0.814810E-01  -0.330550E+02
   662   0.181781E+04   0.357745E+02   0.815327E-01  -0.347033E+02
   663   0.181568E+04   0.359221E+02   0.815847E-01  -0.363594E+02
   664   0.181374E+04   0.360644E+02   0.816370E-01  -0.380225E+02
   665   0.181199E+04   0.362013E+02   0.816897E-01  -0.396920E+02
   666   0.181043E+04   0.363328E+02   0.817427E-01  -0.413671E+02
   667   0.180906E+04   0.364589E+02   0.817961E-01  -0.430472E+02
   668   0.180788E+04   0.365793E+02   0.818500E-01  -0.447314E+02
   669   0.180689E+04   0.366942E+02   0.819042E-01  -0.464191E+02
   670   0.180609E+04   0.368035E+02   0.819590E-01  -0.481096E+02
   671   0.180549E+04   0.369072E+02   0.820142E-01  -0.498022E+02
   672   0.180508E+04   0.370051E+02   0.820699E-01  -0.514961E+02
   673   0.180485E+04   0.370973E+02   0.821262E-01  -0.531906E+02
